original_score,new_rank,original_rank,facts,prediction,new_ranks,new_scores,new_score,#facts
0.8547556400299072,1.0,1,"[([(5227, 6, 7200)], 0.03222463557181318, 'kelpie'), ([(2037, 6, 7200)], 0.030878107034378596, 'kelpie'), ([(7200, 14, 585)], 0.02619318194182462, 'kelpie'), ([(6258, 28, 32), (6258, 31, 466), (7200, 31, 466)], 0.025700003, 'xrule'), ([(7200, 26, 1098), (9800, 13, 32), (9800, 26, 1098)], 0.016499996, 'xrule'), ([(8274, 13, 32), (8274, 26, 1098), (7200, 26, 1098)], 0.00030000508, 'xrule')]","(7200, 28, 32)","[1, 1]","[0.807809591293335, 0.9277560710906982]",0.8677828311920166,6
0.9954941272735596,1.0,1,"[([(4433, 8, 1384)], 0.5928144295047993, 'kelpie'), ([(8423, 8, 4433)], 0.36799515450062875, 'kelpie'), ([(1468, 8, 4433)], 0.35585458234797157, 'kelpie'), ([(4433, 17, 393), (801, 17, 393), (801, 17, 862)], -0.022400007, 'xrule'), ([(4433, 19, 46), (801, 19, 46), (801, 17, 862)], -0.039800003, 'xrule'), ([(784, 17, 862), (784, 77, 783), (783, 119, 784), (783, 77, 784), (783, 8, 4433), (784, 119, 783)], -0.05350001, 'xrule')]","(4433, 17, 862)","[1, 1]","[0.9722638726234436, 0.9797648191452026]",0.9760143458843231,6
0.9838512539863586,1.0,1,"[([(9711, 28, 32)], 0.1635374233708529, 'kelpie'), ([(9711, 31, 4)], 0.12214336835110222, 'kelpie'), ([(2820, 7, 9711)], 0.06439367961690669, 'kelpie')]","(9711, 11, 23)","[1, 1]","[0.9914652705192566, 0.9703312516212463]",0.9808982610702515,3
0.8518562912940979,2.5,1,"[([(1374, 20, 951), (8105, 52, 529), (529, 20, 951)], 0.3507, 'xrule'), ([(8105, 52, 529), (529, 20, 7301), (1374, 20, 7301)], 0.25039998, 'xrule'), ([(529, 20, 1308), (8105, 52, 529), (1374, 20, 1308)], 0.24709997, 'xrule'), ([(8105, 20, 5316)], 0.009248290190315806, 'kelpie'), ([(8105, 20, 5361)], 0.008714793177462843, 'kelpie'), ([(8105, 20, 7290)], 0.008260392533160263, 'kelpie')]","(8105, 52, 1374)","[4, 1]","[0.15246638655662537, 0.5958436131477356]",0.3741549998521805,6
0.9694784283638,1.5,1,"[([(746, 13, 1260)], 0.24099544767720668, 'kelpie'), ([(746, 13, 2600)], 0.17864067414611076, 'kelpie'), ([(746, 13, 2410)], 0.11138265866995833, 'kelpie'), ([(2755, 193, 27), (2755, 13, 1682), (746, 13, 27), (2755, 13, 27)], 0.02790004, 'xrule'), ([(8011, 13, 27), (8011, 13, 1682), (746, 13, 27)], -0.008299947, 'xrule'), ([(2755, 13, 1682), (746, 13, 75), (2755, 13, 75)], -0.015299976, 'xrule')]","(746, 13, 1682)","[1, 2]","[0.9786990880966187, 0.9640021920204163]",0.9713506400585175,6
0.8317307829856873,12.0,1,"[([(10740, 20, 1727)], 0.09124737517292222, 'kelpie'), ([(10740, 20, 2592)], 0.08476382029533042, 'kelpie'), ([(10740, 20, 8740)], 0.06011078784227683, 'kelpie'), ([(2459, 19, 11195), (1366, 19, 11195), (10740, 20, 2459), (11195, 47, 2459), (11195, 47, 1366)], 0.036000013, 'xrule'), ([(10740, 20, 3125), (1366, 19, 2329), (2329, 47, 3125)], 0.034400046, 'xrule'), ([(5709, 20, 2459), (10740, 20, 2459), (5709, 20, 1366)], 0.03150004, 'xrule')]","(10740, 20, 1366)","[19, 5]","[0.03259472921490669, 0.3385501801967621]",0.1855724547058344,6
0.886987566947937,2.0,1,"[([(1019, 89, 6998)], 0.35467995359280285, 'kelpie'), ([(6998, 81, 6998)], 0.3528430576624377, 'kelpie'), ([(6998, 101, 975)], 0.3250365369681401, 'kelpie'), ([(236, 63, 3557), (3557, 101, 1467), (236, 44, 6998), (236, 44, 3557)], 0.0029000007, 'xrule'), ([(587, 89, 6998), (6614, 101, 1467), (587, 89, 6614)], 0.0029000007, 'xrule'), ([(587, 89, 6998), (1467, 188, 1800), (587, 112, 1800), (1800, 188, 1467)], 0.0021000002, 'xrule')]","(6998, 101, 1467)","[2, 2]","[0.7188413143157959, 0.8099357485771179]",0.7643885314464569,6
0.9474917650222778,1.0,1,"[([(6543, 98, 8986)], 0.1532262965774169, 'kelpie'), ([(6543, 98, 8236)], 0.11980036934033664, 'kelpie'), ([(6543, 68, 6544)], 0.09800312954401405, 'kelpie'), ([(555, 98, 8248), (555, 98, 11218), (6543, 98, 11218)], 0.025300004, 'xrule'), ([(11078, 98, 8248), (6543, 96, 10317), (11078, 96, 10317)], 0.025000006, 'xrule'), ([(8714, 98, 8248), (8714, 96, 10317), (6543, 96, 10317)], 0.024400003, 'xrule')]","(6543, 98, 8248)","[1, 1]","[0.847053050994873, 0.8107725381851196]",0.8289127945899963,6
0.8892365097999573,1.0,1,"[([(3487, 19, 999), (999, 47, 3487), (7535, 19, 999), (3487, 17, 215)], 0.027200043, 'xrule'), ([(2575, 17, 215), (2575, 17, 818), (7535, 17, 818)], 0.014100015, 'xrule'), ([(2575, 17, 215), (7535, 100, 160), (2575, 100, 160)], 0.012600005, 'xrule'), ([(7481, 8, 7535)], -0.0026059644961243886, 'kelpie'), ([(2984, 47, 7535)], -0.027525280642914627, 'kelpie'), ([(7535, 24, 12372)], -0.04636809700948751, 'kelpie')]","(7535, 17, 215)","[1, 1]","[0.9012193083763123, 0.8492239713668823]",0.8752216398715973,6
0.9222087264060974,1.0,1,"[([(1352, 8, 8285)], 0.5201143453715926, 'kelpie'), ([(5181, 8, 8285)], 0.43497074860039026, 'kelpie'), ([(360, 8, 8285)], 0.3213698678545234, 'kelpie'), ([(361, 17, 862), (8285, 8, 1039), (1039, 8, 361), (1039, 8, 8285), (361, 8, 1039)], 0.2484, 'xrule'), ([(2788, 8, 361), (361, 17, 862), (2788, 8, 8285), (361, 8, 2788)], 0.2024, 'xrule'), ([(8285, 48, 1124), (3532, 17, 862), (3532, 48, 1124)], 0.1532, 'xrule')]","(8285, 17, 862)","[1, 1]","[0.906275749206543, 0.8083395957946777]",0.8573076725006104,6
0.9883594512939453,1.0,1,"[([(6350, 17, 393)], 0.5154854486082306, 'kelpie'), ([(6350, 19, 3179)], 0.4491936388691008, 'kelpie'), ([(2970, 84, 6350)], 0.33845816197635564, 'kelpie'), ([(6402, 43, 141), (6402, 19, 467), (6350, 19, 467)], 0.0011, 'xrule'), ([(6402, 43, 141), (2467, 47, 6350), (6350, 19, 2467), (6402, 19, 2467)], -0.0016999999, 'xrule'), ([(820, 19, 3179), (6350, 19, 3179), (820, 43, 141)], -0.0027, 'xrule')]","(6350, 43, 141)","[1, 1]","[0.9842500686645508, 0.9952825903892517]",0.9897663295269012,6
0.8010475039482117,1.5,1,"[([(6183, 19, 1198), (11406, 17, 1002), (11406, 19, 1198)], 0.144, 'xrule'), ([(8298, 17, 1002), (1756, 42, 6183), (1756, 42, 8298)], 0.1354, 'xrule'), ([(8298, 17, 2424), (8298, 17, 1002), (6183, 17, 2424)], 0.09899999, 'xrule'), ([(200, 20, 6183)], 0.02734487777116753, 'kelpie'), ([(6183, 17, 2424)], 0.010177946627981833, 'kelpie'), ([(6183, 45, 3490)], -0.003051416045149632, 'kelpie')]","(6183, 17, 1002)","[2, 1]","[0.5848506093025208, 0.6126008629798889]",0.5987257361412048,6
0.9645830988883972,1.0,1,"[([(8377, 86, 441)], 0.17012795367192643, 'kelpie'), ([(70, 26, 64), (70, 26, 342), (8377, 26, 342)], 0.036700003, 'xrule'), ([(5802, 26, 64), (5802, 26, 342), (8377, 26, 342)], 0.034900002, 'xrule'), ([(4419, 26, 342), (4419, 26, 64), (8377, 26, 342)], 0.034, 'xrule'), ([(8377, 11, 23)], -0.027427752531387566, 'kelpie'), ([(8377, 26, 1098)], -0.046293039818474234, 'kelpie')]","(8377, 26, 64)","[1, 1]","[0.9311360120773315, 0.9638586044311523]",0.9474973082542419,6
0.44494742155075073,6.5,1,"[([(1147, 3, 6810), (6810, 8, 1147), (6810, 3, 1147), (6810, 159, 1630), (8706, 136, 1147), (1147, 38, 8706), (1147, 6, 8706), (1147, 8, 6810)], 0.078400016, 'xrule'), ([(1147, 159, 1630), (1147, 226, 1630), (1147, 38, 8706), (1147, 6, 8706), (8706, 136, 1147)], 0.07820001, 'xrule'), ([(8706, 26, 2948), (5968, 26, 2948), (5968, 86, 1630)], 0.07800001, 'xrule'), ([(1147, 38, 8706)], 0.007663805946683059, 'kelpie'), ([(8706, 31, 163)], 0.006476836696575495, 'kelpie'), ([(1147, 6, 8706)], 0.004647980848811492, 'kelpie')]","(8706, 86, 1630)","[3, 10]","[0.13545529544353485, 0.13234981894493103]",0.13390255719423294,6
0.9936367273330688,1.0,1,"[([(291, 25, 62), (2664, 77, 2016), (2016, 38, 291), (2016, 77, 2664)], 0.09019998, 'xrule'), ([(1300, 42, 8024), (2664, 41, 1300), (8024, 25, 62)], 0.08429998, 'xrule'), ([(2664, 17, 1415), (7965, 17, 1415), (7965, 25, 62)], 0.0422, 'xrule'), ([(2664, 77, 2053)], 0.01915047595487038, 'kelpie'), ([(6196, 76, 2664)], 0.009463111835450283, 'kelpie'), ([(2664, 77, 4127)], 0.008502881001815843, 'kelpie')]","(2664, 25, 62)","[1, 1]","[0.9943282008171082, 0.9962610602378845]",0.9952946305274963,6
0.154959037899971,4.5,1,"[([(744, 38, 1888)], 0.0495726605818879, 'kelpie'), ([(1888, 28, 32)], 0.03615235440240195, 'kelpie'), ([(4826, 26, 1098), (1888, 26, 1098), (4826, 14, 2272)], -0.006699994, 'xrule'), ([(10205, 6, 1888)], -0.02017445588180402, 'kelpie'), ([(4826, 30, 285), (285, 7, 1888), (4826, 14, 2272), (285, 7, 4826)], -0.0233, 'xrule'), ([(5335, 26, 1098), (1888, 26, 1098), (5335, 14, 2272)], -0.033099994, 'xrule')]","(1888, 14, 2272)","[5, 4]","[0.05782867968082428, 0.040599677711725235]",0.04921417869627476,6
0.8042064309120178,11.5,1,"[([(10130, 131, 274)], 0.31215758247881176, 'kelpie'), ([(10130, 131, 1928)], 0.24903718721096305, 'kelpie'), ([(10130, 131, 7322)], 0.22774879214591737, 'kelpie'), ([(10130, 131, 1928), (181, 219, 90), (181, 139, 90), (1928, 206, 90), (181, 234, 90), (1928, 234, 90), (1928, 219, 90), (181, 206, 90)], 0.10459995, 'xrule'), ([(181, 219, 90), (181, 139, 90), (181, 234, 90), (637, 206, 90), (10130, 131, 637), (637, 234, 90), (637, 219, 90), (181, 206, 90)], 0.052599967, 'xrule'), ([(2881, 29, 274), (10130, 131, 274), (2881, 29, 181)], 0.032899976, 'xrule')]","(10130, 131, 181)","[14, 9]","[0.0447811596095562, 0.061182811856269836]",0.05298198573291302,6
0.9066410064697266,2.0,1,"[([(9986, 26, 1098), (6087, 26, 990), (9986, 26, 990)], 0.093599975, 'xrule'), ([(3124, 26, 1936), (3124, 26, 1098), (6087, 26, 1936)], 0.09219998, 'xrule'), ([(906, 26, 1098), (6087, 26, 990), (906, 26, 990)], 0.08100003, 'xrule'), ([(6087, 11, 23)], -0.016166572503914043, 'kelpie'), ([(6087, 84, 85)], -0.024077181728257024, 'kelpie'), ([(9612, 6, 6087)], -0.23248674389828572, 'kelpie')]","(6087, 26, 1098)","[1, 3]","[0.9193872809410095, 0.6993973255157471]",0.8093923032283783,6
0.8979125618934631,1.0,1,"[([(3381, 52, 7528), (10650, 52, 7528), (10650, 52, 2028)], 0.0034999999, 'xrule'), ([(3381, 52, 7528), (7528, 20, 9824), (2028, 20, 9824)], 0.0016000001, 'xrule'), ([(2028, 20, 11344), (3381, 52, 7528), (7528, 20, 11344)], 0.0014, 'xrule'), ([(3381, 20, 3995)], 0.00011917769426908877, 'kelpie'), ([(3381, 52, 831)], 6.819453528293484e-05, 'kelpie'), ([(3381, 20, 10454)], -5.791492326603547e-05, 'kelpie')]","(3381, 52, 2028)","[1, 1]","[0.5738232731819153, 0.26846495270729065]",0.42114411294460297,6
0.08467242866754532,1.0,1,"[([(12195, 48, 32)], -0.024683971916206138, 'kelpie'), ([(12195, 48, 32), (724, 48, 32), (724, 66, 592)], -0.027300008, 'xrule'), ([(3846, 13, 592), (12195, 48, 32), (3846, 13, 32)], -0.0384, 'xrule'), ([(10600, 39, 592), (12195, 48, 32), (10600, 48, 32), (10600, 66, 592)], -0.0436, 'xrule'), ([(12195, 17, 7343)], -0.08279850052864941, 'kelpie'), ([(12195, 85, 434)], -0.2784481832907239, 'kelpie')]","(12195, 66, 592)","[1, 1]","[0.05912758782505989, 0.10865949839353561]",0.08389354310929775,6
0.8706680536270142,4.5,1,"[([(1271, 92, 889)], 0.1129775150568027, 'kelpie'), ([(358, 27, 889), (358, 27, 2565), (2565, 19, 7255)], 0.100499995, 'xrule'), ([(579, 27, 889), (2565, 19, 7255), (579, 27, 2565)], 0.092999995, 'xrule'), ([(128, 8, 889)], 0.09214036450615141, 'kelpie'), ([(9150, 27, 889), (2565, 19, 7255), (9150, 27, 2565)], 0.07969999, 'xrule'), ([(597, 92, 889)], 0.06167317459562791, 'kelpie')]","(889, 19, 7255)","[7, 2]","[0.4766899049282074, 0.7934862375259399]",0.6350880712270737,6
0.9951258301734924,1.0,1,"[([(13370, 58, 9345)], 0.43992401384689045, 'kelpie'), ([(32, 87, 13370)], 0.3387231344201284, 'kelpie'), ([(13377, 15, 13370)], 0.31853012371519274, 'kelpie'), ([(32, 87, 13370), (7635, 120, 791), (32, 87, 7635)], -0.05759999, 'xrule'), ([(32, 87, 13370), (5176, 120, 791), (32, 87, 5176), (32, 15, 5176)], -0.06130001, 'xrule'), ([(32, 87, 13370), (5771, 133, 32), (5771, 120, 791), (32, 15, 5771)], -0.068100005, 'xrule')]","(13370, 120, 791)","[1, 1]","[0.9942896366119385, 0.9964368343353271]",0.9953632354736328,6
0.9801432490348816,1.5,1,"[([(8623, 48, 1928)], 0.0856457157320346, 'kelpie'), ([(9874, 47, 8623)], 0.014236728616786747, 'kelpie'), ([(6906, 17, 862), (8623, 17, 862), (6906, 43, 384)], 0.0051000006, 'xrule'), ([(9794, 192, 8623)], 0.0044531030357894495, 'kelpie'), ([(4222, 43, 384), (4222, 17, 862), (8623, 17, 862)], 0.0023999996, 'xrule'), ([(4269, 17, 862), (8623, 17, 862), (4269, 43, 384)], -0.0045000017, 'xrule')]","(8623, 43, 384)","[2, 1]","[0.9227865934371948, 0.9473690390586853]",0.9350778162479401,6
0.8807279467582703,1.0,1,"[([(7657, 42, 535)], 0.2186149167777927, 'kelpie'), ([(535, 119, 4472)], 0.164692978627549, 'kelpie'), ([(535, 77, 2458)], 0.10724435289569022, 'kelpie'), ([(1508, 43, 141), (1508, 48, 32), (535, 43, 141)], 0.0036999881, 'xrule'), ([(8267, 43, 141), (8267, 48, 32), (535, 43, 141)], 0.0022999942, 'xrule'), ([(3941, 43, 141), (3941, 48, 32), (535, 43, 141)], -0.018399999, 'xrule')]","(535, 48, 32)","[1, 1]","[0.8392401337623596, 0.5855787992477417]",0.7124094665050507,6
0.828163743019104,1.0,1,"[([(3120, 148, 7018)], 0.0495743927997418, 'kelpie'), ([(3120, 220, 4005), (866, 220, 4005), (866, 220, 6386)], 0.010700002, 'xrule'), ([(3120, 220, 4005), (2806, 220, 4005), (2806, 220, 6386)], 0.0099, 'xrule'), ([(3120, 156, 11080), (6423, 220, 6386), (6423, 156, 11080)], 0.007100001, 'xrule'), ([(4508, 24, 3120)], 0.004691059642158822, 'kelpie'), ([(3120, 120, 791)], -0.061139051834111224, 'kelpie')]","(3120, 220, 6386)","[1, 1]","[0.9112478494644165, 0.9461468458175659]",0.9286973476409912,6
0.9856534600257874,1.0,1,"[([(4928, 3, 667), (4928, 8, 667), (667, 8, 4928), (667, 3, 4928), (667, 8, 2539), (667, 3, 2539), (2539, 8, 667), (536, 47, 4928), (4928, 19, 536)], 0.12919998, 'xrule'), ([(1691, 3, 2539), (4928, 8, 1691), (1691, 8, 2539), (1691, 3, 4928), (536, 47, 4928), (4928, 19, 536), (2539, 8, 1691)], 0.07789999, 'xrule'), ([(1619, 8, 4928), (1619, 3, 4928), (4928, 8, 1619), (4928, 3, 1619), (1619, 8, 2539), (2539, 8, 1619), (536, 47, 4928), (4928, 19, 536)], 0.058699965, 'xrule'), ([(2539, 3, 5298)], 0.03365602246421346, 'kelpie'), ([(6524, 8, 2539)], 0.010964333034943763, 'kelpie'), ([(667, 3, 2539)], -0.003133327749445972, 'kelpie')]","(2539, 19, 536)","[1, 1]","[0.8195553421974182, 0.9309331774711609]",0.8752442598342896,6
0.5459656119346619,2.5,1,"[([(1707, 31, 205), (4381, 31, 205), (205, 2, 1707), (205, 2, 4381), (4381, 86, 10402)], 0.16289997, 'xrule'), ([(3655, 2, 1707), (4381, 86, 10402), (3655, 2, 4381)], 0.03729999, 'xrule'), ([(10402, 38, 1075), (1707, 13, 2091), (1075, 12, 10402), (1075, 13, 2091)], 0.026600003, 'xrule'), ([(3655, 2, 1707)], 0.004967419877403189, 'kelpie'), ([(1707, 86, 1938)], 0.004440804918599464, 'kelpie'), ([(1314, 2, 1707)], 0.004195656565388401, 'kelpie')]","(1707, 86, 10402)","[3, 2]","[0.19211621582508087, 0.37388670444488525]",0.28300146013498306,6
0.8808958530426025,1.0,1,"[([(7870, 8, 4018)], 0.4352407278779416, 'kelpie'), ([(7870, 39, 12413)], 0.1151427730080923, 'kelpie'), ([(497, 17, 862), (7870, 17, 393), (497, 17, 393)], 0.0011, 'xrule'), ([(7870, 85, 434), (2824, 85, 434), (2824, 17, 862)], -0.0056999996, 'xrule'), ([(7870, 85, 434), (11819, 85, 434), (11819, 17, 862)], -0.006000001, 'xrule'), ([(7870, 6, 7458)], -0.12144728458935587, 'kelpie')]","(7870, 17, 862)","[1, 1]","[0.9714465737342834, 0.9701604843139648]",0.9708035290241241,6
0.9029479622840881,1.0,1,"[([(9730, 8, 5606)], 0.32731739815989963, 'kelpie'), ([(5606, 45, 2008)], 0.1789361641524399, 'kelpie'), ([(5868, 53, 5606)], 0.13669786893788421, 'kelpie'), ([(11843, 25, 62), (5606, 25, 62), (32, 15, 11843)], -0.048299998, 'xrule'), ([(12466, 17, 789), (12466, 48, 32), (5606, 17, 789)], -0.051500008, 'xrule'), ([(4362, 25, 62), (4362, 48, 32), (5606, 25, 62)], -0.05430001, 'xrule')]","(5606, 48, 32)","[1, 1]","[0.906279981136322, 0.9383348226547241]",0.9223074018955231,6
0.9848781228065491,1.0,1,"[([(5913, 43, 141), (7388, 43, 141), (5913, 25, 62)], 0.10769999, 'xrule'), ([(7388, 85, 434), (4898, 25, 62), (4898, 85, 434)], 0.050000012, 'xrule'), ([(5766, 17, 60), (7388, 17, 60), (5766, 25, 62)], 0.03370002, 'xrule'), ([(7388, 38, 2609)], 0.020200352162434994, 'kelpie'), ([(7388, 19, 4213)], 0.018455128115371065, 'kelpie'), ([(7388, 85, 434)], 0.017215709135798802, 'kelpie')]","(7388, 25, 62)","[1, 1]","[0.9936895370483398, 0.9906235337257385]",0.9921565353870392,6
0.9854287505149841,1.0,1,"[([(593, 108, 90), (1886, 100, 160), (593, 166, 90), (593, 101, 160)], 0.03489998, 'xrule'), ([(1992, 34, 90), (1886, 48, 32), (1992, 28, 32), (1992, 13, 32)], 0.03129998, 'xrule'), ([(1886, 8, 3078)], 0.021502177183955105, 'kelpie'), ([(3078, 8, 1886), (32, 139, 90), (3078, 3, 1886), (32, 206, 90), (32, 234, 90), (1886, 8, 3078), (1886, 3, 3078), (3078, 48, 32)], 0.019499987, 'xrule'), ([(1886, 66, 1327)], 0.014938394517935112, 'kelpie'), ([(3078, 8, 1886)], 0.01470802254238419, 'kelpie')]","(1886, 60, 90)","[1, 1]","[0.998465895652771, 0.9912090301513672]",0.9948374629020691,6
0.9959683418273926,1.0,1,"[([(5617, 156, 1503)], 0.022648136074261218, 'kelpie'), ([(11683, 127, 1044), (1044, 144, 5617), (5617, 127, 1044), (1044, 15, 11683), (11683, 25, 62), (5617, 194, 1044)], 0.01730001, 'xrule'), ([(5617, 156, 2849)], 0.015774826461214177, 'kelpie'), ([(4355, 24, 5617)], 0.01441816515319265, 'kelpie'), ([(5617, 133, 32), (984, 48, 32), (32, 15, 5617), (984, 25, 62)], -0.008899987, 'xrule'), ([(5617, 133, 32), (12863, 16, 32), (32, 15, 5617), (12863, 25, 62)], -0.009900004, 'xrule')]","(5617, 25, 62)","[1, 1]","[0.9754312038421631, 0.9893772602081299]",0.9824042320251465,6
0.9408588409423828,5.0,1,"[([(1014, 37, 5676)], 0.06483648251308759, 'kelpie'), ([(1014, 37, 1502)], 0.008882801026334137, 'kelpie'), ([(1652, 156, 2849), (2033, 156, 2849), (1014, 37, 1652)], -0.01820001, 'xrule'), ([(2832, 24, 2033), (1014, 37, 2780), (2832, 66, 2033), (2832, 224, 2780)], -0.01969999, 'xrule'), ([(1014, 37, 3426)], -0.03633727599420797, 'kelpie'), ([(2780, 148, 2034), (1014, 37, 2780), (2033, 148, 2034)], -0.061399996, 'xrule')]","(1014, 37, 2033)","[4, 6]","[0.9177069664001465, 0.8826376795768738]",0.9001723229885101,6
0.7034265398979187,1.0,1,"[([(5632, 19, 929)], 0.3746652421396509, 'kelpie'), ([(1697, 207, 5632)], 0.24786498736096352, 'kelpie'), ([(7246, 207, 5632)], 0.2457257915087255, 'kelpie')]","(5632, 46, 259)","[1, 1]","[0.8373503684997559, 0.858302652835846]",0.8478265106678009,3
0.7779244184494019,1.0,1,"[([(7703, 102, 3894)], 0.148313875493629, 'kelpie'), ([(820, 6, 3894)], 0.14126990282753615, 'kelpie'), ([(9107, 6, 3894)], 0.09014517350328588, 'kelpie'), ([(3894, 28, 32), (1107, 13, 32), (1107, 31, 163), (3894, 13, 32), (1107, 28, 32)], -0.015899993, 'xrule'), ([(135, 34, 90), (3894, 34, 90), (135, 31, 163)], -0.026599996, 'xrule'), ([(1047, 28, 32), (3894, 28, 32), (1047, 13, 32), (1047, 31, 163), (3894, 13, 32)], -0.032299995, 'xrule')]","(3894, 31, 163)","[1, 1]","[0.8928572535514832, 0.9270328283309937]",0.9099450409412384,6
0.9944069385528564,1.0,1,"[([(12309, 82, 6851)], 0.24352155217564278, 'kelpie'), ([(12309, 99, 10323)], 0.0766240163167251, 'kelpie'), ([(3401, 21, 4643), (12309, 21, 4643), (3401, 43, 141)], 0.049899995, 'xrule'), ([(12309, 196, 1444)], 0.03186957070635672, 'kelpie'), ([(12281, 48, 1080), (12281, 43, 141), (12309, 48, 1080)], 0.0036999881, 'xrule')]","(12309, 43, 141)","[1, 1]","[0.9894765615463257, 0.9971523284912109]",0.9933144450187683,5
0.9085858464241028,1.0,1,"[([(6250, 13, 2091)], 0.2606935907727106, 'kelpie'), ([(932, 13, 2091)], 0.22275475737382158, 'kelpie'), ([(6602, 13, 2091)], 0.17714462732652356, 'kelpie'), ([(8299, 13, 2091), (8299, 13, 202), (202, 23, 3486)], 0.07259998, 'xrule'), ([(8299, 13, 2091), (8299, 13, 2015), (2015, 23, 3486)], 0.0711, 'xrule'), ([(2649, 13, 2091), (419, 23, 3486), (2649, 13, 419)], 0.057199985, 'xrule')]","(2091, 23, 3486)","[1, 1]","[0.6973519325256348, 0.8968894481658936]",0.7971206903457642,6
0.9577904939651489,4.0,1,"[([(4979, 64, 3407)], 0.04764763541700566, 'kelpie'), ([(3407, 35, 4507), (471, 35, 4507), (471, 35, 7238)], 0.017300002, 'xrule'), ([(3407, 35, 1806), (513, 35, 1806), (513, 35, 7238)], 0.015000001, 'xrule'), ([(688, 35, 611), (688, 35, 7238), (3407, 35, 611)], 0.012400001, 'xrule'), ([(3407, 35, 1562)], -9.222799017761587e-05, 'kelpie'), ([(10009, 64, 3407)], -0.00473560863452432, 'kelpie')]","(3407, 35, 7238)","[4, 4]","[0.8375579714775085, 0.6943703889846802]",0.7659641802310944,6
0.962796151638031,1.5,1,"[([(6482, 28, 32), (486, 13, 32), (486, 26, 990)], 0.049100004, 'xrule'), ([(6482, 28, 32), (5827, 28, 32), (5827, 26, 990)], 0.045500003, 'xrule'), ([(6482, 28, 32), (4883, 28, 32), (4883, 26, 990), (4883, 13, 32)], 0.0427, 'xrule'), ([(6482, 86, 1283)], 0.04269768574618825, 'kelpie'), ([(2504, 6, 6482)], -0.02163930707767468, 'kelpie'), ([(6482, 26, 1936)], -0.2010269803810974, 'kelpie')]","(6482, 26, 990)","[1, 2]","[0.9076991677284241, 0.9405373930931091]",0.9241182804107666,6
0.9962792992591858,1.0,1,"[([(3663, 20, 4406), (3663, 20, 5628), (4406, 25, 62)], 0.11559999, 'xrule'), ([(2077, 76, 4406), (4406, 25, 62), (2077, 76, 5628)], 0.09200001, 'xrule'), ([(6105, 19, 1049), (6105, 25, 62), (1049, 47, 5628), (1049, 47, 6105), (5628, 19, 1049)], 0.076900005, 'xrule'), ([(10932, 22, 5628)], 0.05171899029276587, 'kelpie'), ([(7643, 8, 5628)], 0.04702297872882348, 'kelpie'), ([(3234, 3, 5628)], 0.036971668684311794, 'kelpie')]","(5628, 25, 62)","[1, 1]","[0.9977906942367554, 0.9937044978141785]",0.9957475960254669,6
0.9204357266426086,1.0,1,"[([(647, 19, 1501)], 0.05086986254443232, 'kelpie'), ([(5437, 30, 1501)], 0.0439563197448944, 'kelpie'), ([(1501, 7, 9068)], 0.038775782083619335, 'kelpie'), ([(1062, 10, 11145), (1062, 10, 5449), (1501, 10, 5449)], -0.0024999976, 'xrule'), ([(3356, 10, 11145), (3356, 10, 6045), (1501, 10, 6045)], -0.03210002, 'xrule'), ([(3356, 10, 11145), (1501, 10, 5449), (3356, 10, 5449)], -0.03820002, 'xrule')]","(1501, 10, 11145)","[1, 1]","[0.9456051588058472, 0.9886811971664429]",0.967143177986145,6
0.931495726108551,1.0,1,"[([(3715, 43, 141)], 0.45730276147576904, 'kelpie'), ([(3715, 8, 6257)], 0.4231078446982262, 'kelpie'), ([(3715, 17, 243)], 0.22101564282512504, 'kelpie'), ([(3715, 19, 999), (11422, 19, 999), (11422, 17, 862)], 0.013699979, 'xrule'), ([(12008, 232, 160), (12008, 17, 862), (3715, 100, 160)], -0.023800015, 'xrule'), ([(11721, 100, 160), (3715, 100, 160), (11721, 17, 862)], -0.055000007, 'xrule')]","(3715, 17, 862)","[1, 1]","[0.965519368648529, 0.942963182926178]",0.9542412757873535,6
0.9756770730018616,1.0,1,"[([(2051, 17, 60)], 0.12482510054346133, 'kelpie'), ([(3732, 175, 2051)], 0.1114413543271765, 'kelpie'), ([(4269, 85, 434), (1972, 76, 4269), (1972, 76, 2051)], 0.0636, 'xrule'), ([(8740, 17, 1002), (8740, 85, 434), (2051, 17, 1002)], 0.0582, 'xrule'), ([(2051, 17, 1415), (7625, 85, 434), (7625, 17, 1415)], 0.0582, 'xrule'), ([(2051, 85, 1665)], -0.028490205326734224, 'kelpie')]","(2051, 85, 434)","[1, 1]","[0.9829029440879822, 0.9962826371192932]",0.9895927906036377,6
0.5944116115570068,2.5,1,"[([(11844, 101, 3231)], 0.020464542303537725, 'kelpie'), ([(11844, 124, 1749)], 0.019776911416771258, 'kelpie'), ([(706, 89, 11844)], 0.019753885418784298, 'kelpie'), ([(484, 89, 11844), (4783, 61, 2940), (484, 89, 4783)], 0.0057999995, 'xrule'), ([(10995, 61, 2940), (10995, 124, 3103), (11844, 124, 3103)], 0.0033, 'xrule'), ([(484, 89, 11844), (484, 89, 8146), (8146, 61, 2940)], 0.0030999994, 'xrule')]","(11844, 61, 2940)","[1, 4]","[0.697798490524292, 0.437818318605423]",0.5678084045648575,6
